#{tijd} #{positie1} #{snelheid1} #{...} 
1.02	-0.265139	0.0882918	0.00650598	-0.261584	0.0810149	0.00644348	-0.879921	-0.688945	0.00654635	452.602	-366.564	0.00951076	-0.873411	-0.682571	0.00653513	446.148	-364.028	0.0107926
1.03	-0.267734	0.0890841	0.00657041	-0.260784	0.0816896	0.00644344	-1.13039	-0.380955	0.00660206	261.783	-509.983	0.037388	-1.13134	-0.382445	0.00660132	294.832	-526.627	-0.020312
1.04	-0.270329	0.089876	0.00663485	-0.259773	0.0819976	0.00644341	-1.24306	8.54658e-05	0.00665778	43.7321	-581.213	0.0170878	-1.24803	-0.00150939	0.00665243	57.6646	-589.358	0.0394274
1.05	-0.272924	0.0906679	0.00669928	-0.258716	0.0818781	0.0064434	-1.19742	0.394641	0.0067062	-184.025	-554.801	0.0220226	-1.2047	0.396067	0.00670761	-191.468	-562.598	0.0400567
1.06	-0.275521	0.09146	0.00676372	-0.25779	0.0813442	0.0064434	-1.00146	0.741671	0.00675742	-392.642	-432.951	0.0368276	-1.00462	0.738376	0.00675353	-391.008	-450.639	0.0105013
1.07	-0.278118	0.0922527	0.00682815	-0.257155	0.0804846	0.00644341	-0.687303	0.981226	0.00680413	-534.989	-249.027	0.0204764	-0.681232	0.974332	0.00681243	-529.308	-245.819	0.0324939
1.08	-0.280715	0.0930459	0.00689259	-0.256917	0.0794472	0.00644344	-0.30285	1.07005	0.00686473	-583.375	-19.7494	0.0174951	-0.297272	1.07437	0.00685397	-591.151	-13.3223	0.0187962
1.09	-0.283312	0.0938399	0.00695702	-0.257108	0.0784085	0.00644348	0.0864433	1.00181	0.00691678	-541.54	214.33	0.0095641	0.087175	1.01017	0.00692782	-547.048	210.478	0.00976225
1.1	-0.285909	0.0946345	0.00702146	-0.257688	0.0775375	0.00644352	0.415389	0.792128	0.00698579	-422.785	406.903	-0.0111265	0.414226	0.78903	0.00698549	-398.376	405.56	0.0251676
1.11	-0.288506	0.0954297	0.00708589	-0.258553	0.0769674	0.00644355	0.633356	0.468198	0.00705437	-228.457	531.207	0.00165896	0.630302	0.465043	0.00706116	-211.066	536.719	-0.023565
1.12	-0.291102	0.0962251	0.00715033	-0.259562	0.0767774	0.00644358	0.707701	0.0855415	0.00713214	2.26729	580.179	-0.00545035	0.702259	0.0838047	0.00713204	-0.539649	565.34	-0.0260923
1.13	-0.293697	0.0970205	0.00721476	-0.260559	0.0769874	0.00644359	0.624561	-0.293729	0.00720809	219.368	530.256	-0.0204108	0.627566	-0.299214	0.00721492	229.943	525.27	-0.0039429
1.14	-0.296292	0.0978156	0.0072792	-0.261399	0.0775607	0.00644359	0.401717	-0.615792	0.00729216	409.048	398.614	-0.0105106	0.409563	-0.616353	0.00728375	409.8	406.658	-0.0216733
1.15	-0.298886	0.0986102	0.00734363	-0.261957	0.0784114	0.00644357	0.0755046	-0.829979	0.00736338	535.473	212.105	-0.0102948	0.0768773	-0.821683	0.00737363	528.539	212.996	-0.0106917
1.16	-0.30148	0.0994042	0.00740807	-0.262148	0.0794152	0.00644354	-0.308448	-0.897209	0.0074436	574.092	-5.79715	-0.00854077	-0.312853	-0.89431	0.00743466	578.627	-19.9344	0.00515746
1.17	-0.304073	0.100198	0.0074725	-0.261937	0.080423	0.0064435	-0.692903	-0.809272	0.0075071	524.646	-233.543	0.00976629	-0.697265	-0.814359	0.00751407	536.82	-235.759	-0.00686582
1.18	-0.306667	0.10099	0.00753694	-0.261345	0.0812783	0.00644347	-1.01568	-0.581514	0.00757336	398.78	-420.227	0.0190956	-1.02082	-0.584973	0.00757065	394.773	-432.174	0.000365965
1.19	-0.309262	0.101782	0.00760137	-0.260458	0.0818396	0.00644343	-1.22608	-0.245133	0.00763017	200.289	-540.12	0.0103035	-1.22887	-0.246266	0.00762909	200.49	-566.273	0.0410238
1.2	-0.311857	0.102574	0.00766581	-0.259411	0.0820061	0.00644341	-1.29138	0.148149	0.00768594	-32.6502	-587.475	0.028482	-1.28173	0.146834	0.00767571	-30.8395	-582.494	0.0213167
1.21	-0.314453	0.103366	0.00773024	-0.258378	0.0817407	0.0064434	-1.19085	0.531556	0.00772945	-258.572	-528.49	0.0269954	-1.18689	0.537119	0.00773878	-267.061	-523.688	0.0314755
1.22	-0.31705	0.104158	0.00779468	-0.257535	0.0810829	0.0064434	-0.94502	0.845628	0.00778603	-447.283	-379.047	0.0262816	-0.950173	0.853473	0.00777463	-451.212	-384.355	0.0290455
1.23	-0.319647	0.104951	0.00785911	-0.257026	0.0801443	0.00644342	-0.599748	1.04131	0.00783275	-570.021	-173.788	0.0360857	-0.600802	1.03843	0.00783622	-544.727	-169.632	-0.00465838
1.24	-0.322244	0.105745	0.00792355	-0.256934	0.0790865	0.00644346	-0.207162	1.08137	0.00789216	-585.11	60.2242	0.0100583	-0.207704	1.07446	0.00788478	-575.934	67.0074	0.0257177
1.25	-0.324842	0.106539	0.00798798	-0.257266	0.078087	0.00644349	0.167817	0.961655	0.00795062	-510.608	288.374	-0.000103667	0.164963	0.956062	0.00795188	-504.181	276.517	0.0202982
1.26	-0.327439	0.107334	0.00805242	-0.257956	0.0773056	0.00644353	0.461665	0.704821	0.00801973	-362.093	458.432	0.00863271	0.46426	0.701917	0.00801541	-341.538	456.936	-0.0228116
1.27	-0.330035	0.108129	0.00811685	-0.258886	0.0768584	0.00644356	0.631352	0.352159	0.00808806	-147.958	554.913	-0.0125382	0.63852	0.357062	0.00809647	-150.092	561.912	-0.00175048
1.28	-0.332631	0.108924	0.00818129	-0.259908	0.0768045	0.00644358	0.656236	-0.0368183	0.00817106	81.0643	570.257	-0.0135917	0.652901	-0.0302331	0.00816041	72.8646	567.112	-0.0134006
1.29	-0.335226	0.10972	0.00824572	-0.260868	0.0771442	0.00644359	0.52734	-0.401509	0.00824271	290.656	495.712	-0.0145447	0.518935	-0.400024	0.00825354	293.037	489.896	-0.0160836
1.3	-0.33782	0.110515	0.00831016	-0.261624	0.0778232	0.00644358	0.261708	-0.687886	0.00832597	455.403	338.172	-0.0220886	0.263566	-0.692065	0.00832306	467.375	352.695	0.00422667
